# primary_key> primární klíč
# disposition> aktuální stav
# agent_id> ID konkrétního operátora (zvedače)
# delay> délka čekání na hovor
# time_block> časový blok
# handling_time> čas zpracování hovoru
# originator> hash volajícího čísla
# international> zda jde o mezinárodní volání
# time_segment_id> id časového bloku
# operator> telefonní operátor (O2, T-mobile...)
# service_id> id služby, na které zákazník volal
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled

"primary_key","disposition","agent_id","delay","time_block","handling_time","originator","international","time_segment_id","operator","service_id","wup_question_id","wup_answer_id","cancelled"
"10003760792609386172","released","80151","12","2014-09-04 14:15:00","73","58b3a603aa5e62afd8e05d73479d08d6","0","NULL","-1","6","NULL","NULL","0"
"10003776322157874043","released","80293","4","2014-05-03 22:00:00","63","575e0c2a2eb8aa4e62486756bdf7bcff","0","NULL","3","6","NULL","NULL","0"
"10003780671698346270","released","80441","45","2014-09-28 11:45:00","166","4e8b1264477b19ef366ba51872d48205","0","NULL","-1","7","NULL","NULL","0"
"10003792247330532691","released","80425","1","2014-06-11 16:45:00","33","a5cfff366d6d82955aa1d139f23c1bb3","0","NULL","3","10","NULL","NULL","0"
"10003809388986271761","released","80034","5","2014-08-02 05:30:00","180","95c67177db95b01812bc9a031f15610b","0","NULL","-1","7","NULL","NULL","0"
"10003824779057854627","released","80508","9","2014-07-20 00:45:00","51","e86f3e70f6ee7855921e75ff2b4bb590","0","NULL","3","6","NULL","NULL","0"
"10003829257074077780","released","80331","4","2014-09-21 16:45:00","67","72835e613ff9eb36227e86400136bcd9","0","NULL","-1","6","NULL","NULL","0"
"10003832974129509175","released","81067","8","2014-05-14 18:00:00","16","e77ffd82796c146ca5e470c191486c58","0","NULL","-1","7","NULL","NULL","0"
"10003834756971552546","released","80039","6","2014-05-19 08:00:00","202","1578af1afdd8a78b904e114dbbae0289","0","NULL","1","7","NULL","NULL","0"
"10003836853324221332","released on hold","80662","20","2014-07-28 17:45:00","134","b805b3014dfedd66e526ee6f6d47ba55","0","NULL","1","6","NULL","NULL","0"
"10003855859871535735","released","80675","4","2014-06-27 06:45:00","18","c98e83335d9a1dd9a2b85d3c239617ad","0","NULL","-1","6","NULL","NULL","0"
"10003855983834598014","released","80166","28","2014-07-15 11:30:00","73","0294fc36d113aceaeb6a2c21d7f42f2b","0","NULL","-1","6","NULL","NULL","0"
"10003870216279528219","released","80416","4","2014-09-26 09:00:00","46","26fc730b64484a7e0bdf69546f4e69ed","0","NULL","3","6","NULL","NULL","0"
"10003872947842823151","released","80672","5","2014-08-11 13:00:00","5","4a0e6c0825dac3ef891838482d7c4f4e","0","NULL","2","6","NULL","NULL","0"
"1000388180620404494","transferred","80520","4","2014-07-08 11:30:00","141","74322b83118583eec4f9630488755c3f","0","NULL","-1","7","NULL","NULL","0"
"10003889642926707524","released on hold","80034","5","2014-07-01 10:15:00","231","798777a6a0aa90b8e1c138ba7fd8520b","0","NULL","3","6","NULL","NULL","0"
"1000390148208944203","released on hold","80409","5","2014-06-05 16:45:00","45","b73b1a95a0145f2f98bec33ddab8de78","0","NULL","3","6","NULL","NULL","0"
"10003912057449202745","transferred","80060","3","2014-06-23 16:45:00","42","11e3e481179a4f5ef2b166604e754d7e","0","NULL","1","6","NULL","NULL","0"
"10003913191512922507","released","80064","4","2014-06-24 08:30:00","26","3733c681e1a86fcf1fac70798ba2aca0","0","NULL","1","7","NULL","NULL","0"
"10003919918511947098","released on hold","80161","5","2014-06-17 05:15:00","85","d665266d34448de91781057879574f92","0","NULL","3","6","NULL","NULL","0"
"10003934029126054927","released","80508","4","2014-05-19 11:15:00","149","2a48ba624bbedbc9924e73dec6c660b8","0","NULL","1","6","NULL","NULL","0"
"10003963270216590513","transferred","80406","4","2014-09-29 11:00:00","64","1968eb3c6d416d8d6de86bd9d795194c","0","NULL","-1","7","NULL","NULL","0"
"10003968401514142385","released","80042","19","2014-05-31 08:30:00","74","eb0ca18998b793fd506d9a98bb5cdac1","0","NULL","-1","7","NULL","NULL","0"
"10003971963714091621","released","80107","5","2014-05-29 12:00:00","43","4ade185c7f773332d4e04fe318221770","0","NULL","-1","6","NULL","NULL","0"
"10003982288902035520","released","80291","4","2014-07-25 16:30:00","112","e4fbcaa6e9b461fedd7d86c641a3d794","0","NULL","1","6","NULL","NULL","0"
"10004000374900029213","released","80416","3","2014-07-02 20:00:00","82","a8d43d63f94efb57ecf8551fe5e66d19","0","NULL","1","6","NULL","NULL","0"
"10004017784042530095","released","80267","5","2014-06-27 09:30:00","64","ae0212effb9bc4a0cbd1fecd143fd0d5","0","NULL","-1","7","NULL","NULL","0"
"10004031026533128524","released","80434","8","2014-06-19 11:45:00","91","15e7289207e574a98c07a9847ef45ef0","0","NULL","-1","7","NULL","NULL","0"
"10004037036173935658","released","83058","3","2014-09-02 17:15:00","367","dd33e6c4473ed6658a3a7725028fc28f","0","NULL","3","10","NULL","NULL","0"
"10004044872432540042","released on hold","80607","20","2014-05-08 19:45:00","48","0444b70f3fac53b0eb6aa3cbf664e0d6","0","NULL","3","7","NULL","NULL","0"
"10004054414761821520","released","80342","5","2014-06-01 02:15:00","22","755ec4330e24633f9948b5a77428821f","0","NULL","2","6","NULL","NULL","0"
"1000406645899393541","released","80102","10","2014-07-17 09:15:00","167","38931fdd06879deab98f349bd35f0a37","0","NULL","1","7","NULL","NULL","0"
"10004095320944523751","released","80607","26","2014-05-04 20:15:00","71","e66cc6cfb5707832499e85788bc4d1e5","0","NULL","1","6","NULL","NULL","0"
"10004096419704977255","transferred","80039","3","2014-05-10 01:30:00","65","1e2687c9ba6b385e1aea88b0e2f6dec1","0","NULL","3","6","NULL","NULL","0"
"10004124797392849667","released","80702","15","2014-09-22 16:45:00","130","6e69e433acdd3bb454ee95fa7825239b","0","NULL","-1","7","NULL","NULL","0"
"10004127121259463452","released","80673","3","2014-10-01 08:00:00","64","a0b0fbbd2c29a619c60f49c2c9ef1782","0","NULL","-1","6","NULL","NULL","0"
"10004150348057706095","released","80603","13","2014-06-13 20:15:00","69","817d6667dc18fbb1b7e8684eddd763ed","0","NULL","1","6","NULL","NULL","0"
"10004151862338259614","released","80697","15","2014-08-27 12:15:00","16","f98f0b1b358bf5b46b8f46613ac87a7c","0","NULL","1","6","NULL","NULL","0"
"10004155855368124642","released","80660","8","2014-08-18 11:15:00","28","e6b7a8e1eeccb55413b42cd2bd47f992","0","NULL","1","6","NULL","NULL","0"
"10004158424083629660","abandoned","","3","2014-08-20 20:15:00","0","341723b13d6a8ae48f57119923649876","0","NULL","-1","6","NULL","NULL","0"
"10004158432755623352","released","80017","25","2014-09-08 15:30:00","132","6224e73c28e16b40a58d6976febc23a5","0","NULL","-1","6","NULL","NULL","0"
"1000415953831080195","released on hold","80675","4","2014-06-23 10:00:00","89","81a57a135c2536d40d792518cd5a9347","0","NULL","2","7","NULL","NULL","0"
"10004161890791497495","released","83356","2","2014-08-31 11:15:00","57","731015c80f0f5d49252f05b04ec3a990","0","NULL","3","10","NULL","NULL","0"
"1000417986051288101","released","80520","6","2014-05-14 09:30:00","273","02e2d607276fc9091f08b017f680d5a4","0","NULL","1","6","NULL","NULL","0"
"100041867650282320","released","80562","4","2014-07-15 15:00:00","140","e8157c35c72cdf744aba34402d994349","0","NULL","-1","7","NULL","NULL","0"
"10004203301533935547","released","80153","5","2014-08-04 14:30:00","376","34313234de9d6ae968ce5906be584b53","0","NULL","1","6","NULL","NULL","0"
"10004212754669773971","transferred","80368","5","2014-07-05 23:00:00","49","f56c79a2bc849031623cc3f15312db75","0","NULL","2","6","NULL","NULL","0"
"10004217222464983610","released","80035","3","2014-07-25 12:00:00","143","01d94e7d5577bebbafcee4d817fc7ec2","0","NULL","1","6","NULL","NULL","0"
"10004220378168454613","released","80406","3","2014-06-01 18:00:00","555","4e590e096ce2ac202ea21f04ecc4d462","0","NULL","3","6","NULL","NULL","0"
"10004223370803284417","released","80250","28","2014-05-31 20:30:00","50","22dde8f3262a35274b06f047eb2bc932","0","NULL","1","6","NULL","NULL","0"
"10004226537263334250","released","80151","31","2014-09-16 10:30:00","93","553be5e50800821c2c861556546f1ba9","0","NULL","-1","5","NULL","NULL","0"
"10004236683220082516","released on hold","80047","8","2014-05-26 13:30:00","46","cdb8c3fc5102e122df47bc1e44980e35","0","NULL","3","6","NULL","NULL","0"
"10004237365603297120","released","80022","21","2014-05-12 14:30:00","68","cde9312f39d65f7698a46fee8323f502","0","NULL","1","6","NULL","NULL","0"
"10004250657708294420","released","80603","7","2014-09-25 21:30:00","86","9a1fa73456265afd887078412bed7cad","0","NULL","-1","6","NULL","NULL","0"
"10004258322077056486","released","80641","6","2014-09-05 12:00:00","45","dced9c41406cb3b2842604c04c2d527c","0","NULL","-1","6","NULL","NULL","0"
"1000426203980442413","released","80151","3","2014-09-11 11:15:00","7","00cbf2c83acda5e3bc9d87ec1c746101","0","NULL","2","6","NULL","NULL","0"
"10004262317009527767","released","80487","4","2014-05-06 01:45:00","71","85947b444975ac4f5e51e299eb756f4b","0","NULL","3","6","NULL","NULL","0"
"10004263326822732788","released","80697","6","2014-08-21 10:00:00","68","bcb637f26cd0160ed3fe1c9ad6b261af","0","NULL","-1","6","NULL","NULL","0"
"10004287842199855966","released","80520","7","2014-08-13 14:45:00","49","6ac044d483ef9ee042098ae8cf178e72","0","NULL","2","6","NULL","NULL","0"
"10004289400048904818","released on hold","80677","4","2014-08-22 14:30:00","56","280803dcbdc4fd784f1492f46ff2a57c","0","NULL","1","6","NULL","NULL","0"
"10004296437953043593","released on hold","80252","5","2014-05-11 23:00:00","50","6832f297f5db63ae50572228ad3f82d6","0","NULL","2","6","NULL","NULL","0"
"10004320341075285724","released","80159","9","2014-07-22 15:45:00","88","eff27f704bac95c7905d9cc0f052da53","0","NULL","1","6","NULL","NULL","0"
"10004324105853678858","released","80333","5","2014-06-10 16:30:00","57","a5b0952a93c75fb908a95daf2c3e86ef","0","NULL","1","6","NULL","NULL","0"
"10004326283187084248","released","80479","44","2014-06-20 17:15:00","61","791dd55addbd5ec3c1576a805d165698","0","NULL","2","6","NULL","NULL","0"
"10004330164023441849","released","80033","3","2014-05-13 16:30:00","7","cfccc89a79cd87f629011e7b81d546ad","0","NULL","-1","6","NULL","NULL","0"
"10004332135533472406","abandoned","","14","2014-06-23 09:30:00","0","7638bef1d8e95108daddf595921d1107","0","NULL","1","6","NULL","NULL","1"
"10004334019685625610","released on hold","80691","8","2014-08-11 14:30:00","67","68857f1ce3b968b79a63d3ef8b9b5e59","0","NULL","3","6","NULL","NULL","0"
"10004341114496051932","transferred","80291","70","2014-08-27 09:30:00","55","8ffe0a000260badf4ecec7616f3b7987","0","NULL","2","6","NULL","NULL","0"
"10004352605918890077","released","80064","10","2014-05-12 13:30:00","5","338d8a7e7b3978bc631b1b2f4ace8478","0","NULL","3","6","NULL","NULL","0"
"10004358337056651323","released","80051","4","2014-05-19 07:45:00","78","9b045cf27312a4baa82dc2aee1113778","0","NULL","-1","6","NULL","NULL","0"
"10004371332830139350","transferred","80471","12","2014-05-03 09:45:00","115","b274feb66e9b72a9f954a28f0f5b3cc8","0","NULL","-1","7","NULL","NULL","0"
"10004379428659041674","released on hold","80101","4","2014-05-23 10:15:00","112","1bf7e056cc2300663478ebef251f5297","0","NULL","-1","6","NULL","NULL","0"
"10004381025289714972","released","80644","57","2014-09-01 09:00:00","17","93c5ff6091d3ad06b21a3a2b203fab3d","0","NULL","2","6","NULL","NULL","0"
"10004390643573916128","released on hold","80262","4","2014-05-01 16:15:00","41","58ed1be3d45b3bc111dc908ea4bf91eb","0","NULL","1","6","NULL","NULL","0"
"10004427251356658882","released","80048","4","2014-06-01 18:45:00","94","f5f24928ee287484cd99c36d5d5a28ca","0","NULL","2","6","NULL","NULL","0"
"10004443114371827002","released","80269","13","2014-05-28 09:00:00","127","59b313534c2fa4b53e4844a11102beeb","0","NULL","-1","6","NULL","NULL","0"
"10004457712133612367","released","80515","6","2014-08-23 08:15:00","39","8968de23c7e7bcbb37a5678ce1a39b78","0","NULL","-1","7","NULL","NULL","0"
"10004460484405427380","transferred","80684","10","2014-08-26 16:45:00","119","828ac2ac9a11a2cdb498f0ef3220208f","0","NULL","3","6","NULL","NULL","0"
"10004463646367638899","released on hold","80107","6","2014-07-07 14:00:00","32","1d17ee9f1aa8120656c8ca89f0552da9","0","NULL","2","6","NULL","NULL","0"
"10004465785809459887","released","80151","5","2014-07-04 10:45:00","37","7908e298e1199804d7c7e1ad7e2fad75","0","NULL","2","7","NULL","NULL","0"
"10004469638348292447","released","80660","3","2014-09-19 08:15:00","47","01b871661ae5eacfde4d4954a410aa26","0","NULL","1","6","NULL","NULL","0"
"10004475687714236028","released","80520","6","2014-08-20 10:45:00","132","d080aff87b3420807cb40707a0993aaf","0","NULL","-1","7","NULL","NULL","0"
"10004507944133528270","released","80167","18","2014-08-13 12:00:00","93","951b21073e6ad7de76de29fdfc56bd32","0","NULL","1","6","NULL","NULL","0"
"10004516563774960178","released","80124","7","2014-05-29 10:30:00","41","f88135d1cf57e2d05d97b5ca72ca1fc3","0","NULL","2","6","NULL","NULL","0"
"10004518398066375851","abandoned","","17","2014-08-29 15:00:00","0","b88b4f13acb317cc4fe9a5b269385016","0","NULL","2","6","NULL","NULL","1"
"1000452303888740914","released","80360","31","2014-06-09 23:30:00","55","504e81a4cf72abf5880a2e1f7f181bc0","0","NULL","1","6","NULL","NULL","0"
"10004558154638290155","released on hold","80660","4","2014-07-03 08:00:00","100","23508db3e99680b9a8e9d025ad08c576","0","NULL","1","6","NULL","NULL","0"
"10004562642281208230","released","80020","6","2014-06-04 07:15:00","19","7403935711100b0fe8e5d6078bafd17a","0","NULL","3","6","NULL","NULL","0"
"10004563323264514455","released","80226","4","2014-07-21 17:00:00","114","e9384a858fc794c34eb44bc83f0f87bf","0","NULL","3","6","NULL","NULL","0"
"10004593661779211322","released","83347","2","2014-09-16 21:30:00","114","3c44a7ed70c4c9dcc3e46bb807a63aec","0","NULL","3","10","NULL","NULL","0"
"10004597344049951592","released","80695","4","2014-09-14 20:15:00","98","8eb2fe9a11c9f957e80c7ea0cc76f69e","0","NULL","3","7","NULL","NULL","0"
"10004634030865227048","released","80592","4","2014-09-22 08:15:00","116","b78dc0940ddf4534780032608b2f00a7","0","NULL","1","6","NULL","NULL","0"
"10004641917028646830","released","80097","4","2014-06-13 08:15:00","110","2f326cefb5a2532e1399b2ff28679eb5","0","NULL","1","7","NULL","NULL","0"
"10004658936420270305","released","80679","4","2014-09-13 19:30:00","45","e14601c74d92949e090b878481fd9c12","0","NULL","-1","6","NULL","NULL","0"
"10004688215751548524","released on hold","80498","5","2014-05-29 13:00:00","58","fb84e9770762984796163ef8f63cd32d","0","NULL","1","6","NULL","NULL","0"
"10004693391297498526","released","80064","6","2014-07-24 14:30:00","59","d6c1cdf7280e8c7936e03e873124ae7c","0","NULL","2","7","NULL","NULL","0"
"10004699807215490642","released","80061","4","2014-07-23 07:30:00","135","a3cc6fc5304011da38d944f8a1c43af1","0","NULL","-1","7","NULL","NULL","0"
"10004708241871861923","released","80099","59","2014-09-15 18:45:00","100","cb59225da9ad1475e2e3e471fc269b5a","0","NULL","-1","6","NULL","NULL","0"
"10004718168969307814","transferred","80039","5","2014-05-03 20:45:00","118","537e1b5b2d8b030b67d83b4c13e7a908","0","NULL","1","6","NULL","NULL","0"
"10004719047906172855","released","80267","6","2014-09-20 13:45:00","183","380b9dcc110cdd3eb1a6060377d0a3bf","0","NULL","2","6","NULL","NULL","0"
"10004726737711648381","released","80498","27","2014-05-30 11:45:00","75","fbd6effd4e4780e82ec7b230df826886","0","NULL","-1","6","NULL","NULL","0"
"1000473501657921767","released","80161","4","2014-06-09 00:00:00","27","726c5fbaa800ab4054e9fbd06bdb0014","0","NULL","-1","6","NULL","NULL","0"
"10004738913755665728","released","80083","4","2014-06-25 15:45:00","27","18d8f805a60ca97e47ec747b6602361b","0","NULL","3","6","NULL","NULL","0"
"1000473992004209869","released","80138","3","2014-09-28 08:00:00","6","f4b7695a4951052d2b618cfcb69367b7","0","NULL","-1","6","NULL","NULL","0"
"10004745627438868787","released on hold","89021","40","2014-07-10 08:45:00","92","df908796b0bbdb48e97035b9bb0c8f1e","0","NULL","2","6","NULL","NULL","0"
"10004779557084892358","released","80472","3","2014-05-18 20:00:00","6","a987c3205d1a5ef17211eeb7fcc05ebc","0","NULL","-1","6","NULL","NULL","0"
"10004783009815249784","released","80680","8","2014-07-24 09:15:00","128","ad3c25fa83ee2c9a58c78dfae37d31e0","0","NULL","-1","6","NULL","NULL","0"
"10004805060999340345","released","80441","3","2014-05-06 12:30:00","43","c877fad4e96d16d75c2fe999bc1878d6","0","NULL","-1","6","NULL","NULL","0"
"10004818319172373910","released","80291","5","2014-06-18 10:45:00","270","f37e179ce1916d69a82d0248be5983fb","0","NULL","1","6","NULL","NULL","0"
"10004820227368758764","released","80033","5","2014-07-04 19:00:00","175","45dca8cad04ad2f7f8a990fb6799e93d","0","NULL","3","7","NULL","NULL","0"
"10004822042912456773","released","80592","5","2014-09-25 09:45:00","56","d0cfe95babe490ac56de7e3c47a2d15b","0","NULL","1","6","NULL","NULL","0"
"10004825761284243206","released","80592","6","2014-09-22 12:15:00","72","0f393249163b806361e23a36be6df1be","0","NULL","-1","6","NULL","NULL","0"
"10004828080347431757","released","80262","4","2014-09-10 12:00:00","152","a8d265607bf46b85bce5e251c417791c","0","NULL","2","7","NULL","NULL","0"
"10004859808487025363","released on hold","80501","5","2014-07-11 08:00:00","1","4340ba95a12e9b704da954cb54748206","0","NULL","1","7","NULL","NULL","0"
"10004860344002078563","released","80017","10","2014-05-01 19:15:00","86","2a69c1e10a956bc2129dd2e35602dc4a","0","NULL","-1","6","NULL","NULL","0"
"10004861101829690435","released","80472","3","2014-07-10 15:00:00","72","565504b56a53928a165fa31e07ca22d5","0","NULL","-1","6","NULL","NULL","0"
"10004870322577904701","released on hold","80409","36","2014-07-13 08:45:00","58","cd9aba3adc0e5191c2e48650be23bedf","0","NULL","2","6","NULL","NULL","0"
"10004876162674392794","released","80071","11","2014-06-12 15:15:00","60","b51998f5b1506d1756ce64a2ca020a68","0","NULL","-1","6","NULL","NULL","0"
"10004877471410177338","released","80663","5","2014-08-30 08:45:00","147","aa92e44048a2b2be763d030bf569341e","0","NULL","2","6","NULL","NULL","0"
"10004882847602795565","released on hold","80499","6","2014-09-05 14:30:00","78","26b3d84ba37e75f57a2bacc51aa0739b","0","NULL","1","6","NULL","NULL","0"
"10004883309003846700","released","80074","5","2014-06-25 16:15:00","133","870a0560e6093b6d032770d3c4f9324e","0","NULL","-1","6","NULL","NULL","0"
"10004884379994777627","released on hold","80425","35","2014-07-23 16:00:00","33","dffdbc6c1b94a3a0d7e60d5c2cc92626","0","NULL","1","6","NULL","NULL","0"
"10004900605598977617","released on hold","80101","9","2014-05-13 11:00:00","65","b15d78d9134123a80fda8e095a3f5404","0","NULL","1","7","NULL","NULL","0"
"10004910054526106020","abandoned","","2","2014-06-02 19:00:00","0","60e36a1f3581c5c3e8251ed7f38b697b","0","NULL","-1","6","NULL","NULL","0"
"10004916078683479754","released","80068","6","2014-10-03 02:00:00","53","074feebdbd2fc08156769e361737eb07","0","NULL","1","6","NULL","NULL","0"
"10004924087471990950","released","80656","4","2014-09-15 17:00:00","76","14084f950d9b8b6dd6f2e538d679f954","0","NULL","-1","6","NULL","NULL","0"
"10004942632000704621","released","80022","6","2014-08-01 08:30:00","61","ea720812f6ba7c83aa45f7ce39a6af50","0","NULL","-1","6","NULL","NULL","0"
"10004957981690651502","released","80583","7","2014-08-12 14:15:00","87","90e55611c09f2266037bd3ef6e285fa8","0","NULL","2","7","NULL","NULL","0"
"10004986236412839834","released","80034","66","2014-05-30 18:00:00","57","bf08b3d2e4afe8b25f4a8a3b3c50739f","0","NULL","3","6","NULL","NULL","0"
"10004997630432779920","abandoned","","12","2014-05-12 14:30:00","0","52b2a80ba83a8fa97e8cdd5fe283118b","0","NULL","-1","6","NULL","NULL","1"
"10005001858522296491","released","80159","5","2014-07-23 11:45:00","60","5686f44bd09d026ce32ac1d7cff3e7a5","0","NULL","3","6","NULL","NULL","0"
"10005013425062050409","released","80153","25","2014-06-13 06:30:00","170","1c0518e8a656dd93fe00d63fffa41b34","0","NULL","2","6","NULL","NULL","0"
"10005022300284374171","released","80528","7","2014-06-13 15:15:00","42","dd29f7ed731f59241ee3dc4b5bce670f","0","NULL","2","6","NULL","NULL","0"
"10005028878777550216","released","80506","4","2014-07-17 20:30:00","189","17f6221d40f42ea01385eca12b3eeabe","0","NULL","3","4","NULL","NULL","0"
"10005030498045442823","released","80262","4","2014-07-02 11:00:00","65","1497c51de6d97524502f6441263d9b12","0","NULL","3","7","NULL","NULL","0"
"10005033183448206424","released","80599","4","2014-08-17 09:15:00","32","d61f05e0421889f2c5005eb368a796d7","0","NULL","1","6","NULL","NULL","0"
"10005048346487025898","released","80483","5","2014-09-03 09:15:00","84","f4b7fcde3f7a3cfaaa721f1ccec3f73c","0","NULL","1","6","NULL","NULL","0"
"10005055655067567182","released on hold","80071","11","2014-06-18 08:15:00","92","bb8b93f2edb4a3044ef4b2c25feb392f","0","NULL","2","6","NULL","NULL","0"
"10005061001523976225","released","80082","5","2014-06-24 05:45:00","85","f0d9034878674d9ae6ef201d407d6015","0","NULL","-1","6","NULL","NULL","0"
"10005073993336886423","released","80068","86","2014-06-09 06:00:00","49","87a0e873aa6c5816f502ea5a68b71b3b","0","NULL","2","6","NULL","NULL","0"
"10005088923660662685","released on hold","80512","3","2014-05-06 17:15:00","34","7b3776d312032d23b081e1d8db0a17ce","0","NULL","2","6","NULL","NULL","0"
"10005092304841679438","released on hold","80472","4","2014-05-16 12:45:00","73","32387c0a3eb03e03e41dae099a0dd03b","0","NULL","1","7","NULL","NULL","0"
"10005100190428571538","released","80658","3","2014-06-06 19:30:00","55","0851336fcfd9c798fb8bc6f29d59a12c","0","NULL","1","6","NULL","NULL","0"
"10005104412764636108","released","80064","4","2014-07-26 13:45:00","60","f856b7f25e616b75858357a5c0aaebbc","0","NULL","1","6","NULL","NULL","0"
"10005105015266338025","released","80096","3","2014-08-15 05:15:00","66","186d0a47de5c9cc86ca52ab8ec0618e0","0","NULL","2","7","NULL","NULL","0"
"10005129586102009213","released","80541","5","2014-06-02 14:30:00","98","5afee44ce2005c4274d4f3ce25976787","0","NULL","2","6","NULL","NULL","0"
"10005134176367444528","transferred","80447","46","2014-07-15 16:45:00","72","30076e64d656f397b587e8c425efcc09","0","NULL","2","6","NULL","NULL","0"
"1000514629480158302","released","80677","9","2014-09-18 07:30:00","100","db41bbf68e52bcf1d32a95ed1c29a5ab","0","NULL","1","6","NULL","NULL","0"
"10005161571086739459","released on hold","80610","6","2014-09-10 12:30:00","80","00d7eea0719968be45c8f183d57a8933","0","NULL","2","6","NULL","NULL","0"
"10005166959609756445","released","80471","6","2014-06-06 09:00:00","129","ea751ed513d8b26f9999ce12805fcd23","0","NULL","-1","7","NULL","NULL","0"
"10005184868983318451","released","80042","6","2014-09-02 21:45:00","52","778cdd546555a86dd7a70e0c9556a080","0","NULL","-1","6","NULL","NULL","0"
"10005193435246234941","released","80256","29","2014-07-10 18:15:00","166","bc736864ca46f11e640363d3dc7546db","0","NULL","3","10","NULL","NULL","0"
"10005200528268768826","released","80644","12","2014-05-17 18:15:00","317","0a7768d507b39ad0286b81ebca1a5c43","0","NULL","1","6","NULL","NULL","0"
"10005202588746687513","released on hold","80583","4","2014-09-26 21:15:00","61","d6948eb3c2b335c8e6e9b9b8613bb11e","0","NULL","2","6","NULL","NULL","0"
"10005273818490245845","released","80167","9","2014-05-14 11:00:00","69","7d908aa89db7830e5a0f3c86c12014a9","0","NULL","2","7","NULL","NULL","0"
"10005279913418784619","released","80646","7","2014-05-05 16:30:00","104","1b0f86cf1b8852912d2c65c7d666966b","0","NULL","3","6","NULL","NULL","0"
"10005279966395162838","abandoned","","55","2014-07-16 17:00:00","0","4baf19fac054c33f07e4c6a3af816b21","0","NULL","1","6","NULL","NULL","1"
"10005289124799941171","released","80646","33","2014-08-31 11:00:00","21","1c042f6a25bf5cf7db8866988ecc7b47","0","NULL","1","6","NULL","NULL","0"
"10005311466718526969","released","80685","5","2014-09-18 18:30:00","102","36924b81af73cfd6350c7a44848db492","0","NULL","-1","6","NULL","NULL","0"
"10005327465953547027","released","80675","4","2014-07-15 15:30:00","70","d6fab942856c6a97852d983badff62eb","0","NULL","-1","6","NULL","NULL","0"
"10005331617388086095","abandoned","80060","3","2014-07-20 23:00:00","0","4f1e040fe0ba56c09a9214403b9a8f55","0","NULL","-1","6","NULL","NULL","1"
"10005344839786297737","released","80496","5","2014-10-04 11:15:00","81","dab8c550d53a4585097cb05c0175e7f7","0","NULL","-1","6","NULL","NULL","0"
"10005350135142699898","released","80250","4","2014-05-15 14:15:00","30","b41d9fa82b4628776a4079df589101d4","0","NULL","-1","7","NULL","NULL","0"
"10005353195320542323","released on hold","80599","4","2014-06-07 08:15:00","34","f0c8e4e713e5b00e294769496e51ad92","0","NULL","1","6","NULL","NULL","0"
"10005356557577834747","released","80523","4","2014-09-05 12:15:00","21","6d758558a7e6f861e466eff83d3f5526","0","NULL","-1","6","NULL","NULL","0"
"1000536399623844852","transferred","80022","9","2014-06-18 14:00:00","59","8ee59b73ae46acc0d16f4b383e3b68b2","0","NULL","1","6","NULL","NULL","0"
"10005368097208300472","released","80682","4","2014-08-09 17:00:00","62","606882a55cadc40fdc791a35f3954d76","0","NULL","1","6","NULL","NULL","0"
"10005380789116975285","released","80034","16","2014-09-02 14:15:00","16","bc9e63c91daba96f7e3e13d673f3ef76","0","NULL","1","6","NULL","NULL","0"
"10005389058579892549","released","80332","15","2014-05-30 17:00:00","64","a178d7bc0e896287c941ca226338a7b4","0","NULL","-1","7","NULL","NULL","0"
"10005411671404526215","released","80553","10","2014-08-07 19:45:00","37","c36e5cfa9defbf81be84067d528b8c29","0","NULL","2","6","NULL","NULL","0"
"10005422328982107507","released","80553","3","2014-05-29 15:15:00","63","b2f8ab3594deeb423e7129eda405fc33","0","NULL","3","7","NULL","NULL","0"
"10005426525524896105","released","80527","4","2014-07-02 10:30:00","72","661c07fb360f59658132b2bd6cc50a05","0","NULL","2","6","NULL","NULL","0"
"1000544351748951","released","80332","40","2014-09-30 13:15:00","296","87a2367c6db2d8032fe8a57a2b71a8ec","0","NULL","3","10","NULL","NULL","0"
"10005459539636252365","transferred","80406","17","2014-05-09 14:30:00","69","dcbffb71dade0a37df876d66797434e6","0","NULL","2","7","NULL","NULL","0"
"1000546314699341958","released","80663","12","2014-05-26 14:30:00","49","788bc5656e714be8cbca09eb2e696e12","0","NULL","3","6","NULL","NULL","0"
"10005463473348166763","released","80425","2","2014-08-05 14:45:00","84","cbc07bd888dac7fb577a8765bcd69ab1","0","NULL","3","10","NULL","NULL","0"
"10005487977703577081","transferred","80697","27","2014-09-12 10:15:00","60","639adb971dfbc49524b7ba4a05adbe95","0","NULL","-1","6","NULL","NULL","0"
"10005521457672188424","released","80496","4","2014-06-09 13:30:00","49","dd0d60ba63cba9ca080149984d4905e8","0","NULL","-1","7","NULL","NULL","0"
"10005523411948710527","released on hold","80646","11","2014-09-03 11:00:00","134","d4d71b4c4b4627937a790ba7330ded4a","0","NULL","-1","6","NULL","NULL","0"
"10005537697830890729","released","80051","4","2014-06-05 10:00:00","188","8e8986ba03ef0f97131be2bb0f92f96c","0","NULL","1","6","NULL","NULL","0"
"10005541244886553861","released on hold","80416","8","2014-06-12 12:30:00","79","f426621ed5540699ba98bc4844567c3b","0","NULL","2","6","NULL","NULL","0"
